underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^SPX,2017-10-23,SPXW,2017-12-15,2060.000,P,0.0000,0.0000,0.0000,0.0000,0,232,1.4500,700,1.5500,2565.8000,2566.3000,2559.9329,2566.0500,0.2722,-0.0153,0.0001,-0.0955,0.3769,-5.9265,320,1.5500,120,1.6500,2536.0900,2586.0200,0.0000,84,
^SPX,2017-10-23,SPXW,2017-12-15,2065.000,C,0.0000,0.0000,0.0000,0.0000,0,90,493.4000,90,502.5000,2565.8000,2566.3000,2559.9329,2566.0500,0.0200,1.0000,0.0000,-0.0602,0.0000,299.5621,13,493.0000,13,504.1000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2065.000,P,0.0000,0.0000,0.0000,0.0000,0,1472,1.4500,849,1.6000,2565.8000,2566.3000,2559.9329,2566.0500,0.2702,-0.0157,0.0001,-0.0966,0.3839,-6.0539,110,1.6000,256,1.7000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2070.000,C,0.0000,0.0000,0.0000,0.0000,0,103,488.8000,90,497.5000,2565.8000,2566.3000,2559.9329,2566.0500,0.1676,0.9996,0.0000,-0.0623,0.0128,300.1510,13,488.0000,13,499.1000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2070.000,P,0.0000,0.0000,0.0000,0.0000,0,325,1.5000,420,1.6000,2565.8000,2566.3000,2559.9329,2566.0500,0.2682,-0.0160,0.0002,-0.0976,0.3910,-6.1830,440,1.6000,9,1.7000,2536.0900,2586.0200,0.0000,310,
^SPX,2017-10-23,SPXW,2017-12-15,2075.000,C,0.0000,0.0000,0.0000,0.0000,0,90,483.5000,90,492.6000,2565.8000,2566.3000,2559.9329,2566.0500,0.0200,1.0000,0.0000,-0.0605,0.0000,301.0128,13,483.0000,13,494.2000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2075.000,P,1.4500,1.4500,1.4500,1.4500,6,12,1.5500,755,1.6500,2565.8000,2566.3000,2559.9329,2566.0500,0.2669,-0.0166,0.0002,-0.0999,0.4022,-6.3901,290,1.6500,121,1.7500,2536.0900,2586.0200,1.4500,455,
^SPX,2017-10-23,SPXW,2017-12-15,2080.000,C,0.0000,0.0000,0.0000,0.0000,0,103,478.9000,90,487.6000,2565.8000,2566.3000,2559.9329,2566.0500,0.1911,0.9982,0.0000,-0.0707,0.0567,301.0478,13,478.1000,13,489.2000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2080.000,P,0.0000,0.0000,0.0000,0.0000,0,1425,1.5500,855,1.7000,2565.8000,2566.3000,2559.9329,2566.0500,0.2648,-0.0169,0.0002,-0.1009,0.4093,-6.5208,110,1.7000,256,1.8000,2536.0900,2586.0200,0.0000,123,
^SPX,2017-10-23,SPXW,2017-12-15,2085.000,C,0.0000,0.0000,0.0000,0.0000,0,90,473.6000,90,482.7000,2565.8000,2566.3000,2559.9329,2566.0500,0.0200,1.0000,0.0000,-0.0608,0.0000,302.4634,13,473.1000,13,484.3000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2085.000,P,0.0000,0.0000,0.0000,0.0000,0,263,1.6000,450,1.7000,2565.8000,2566.3000,2559.9329,2566.0500,0.2628,-0.0173,0.0002,-0.1019,0.4167,-6.6581,410,1.7000,532,1.8500,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2090.000,C,0.0000,0.0000,0.0000,0.0000,0,103,469.0000,90,477.7000,2565.8000,2566.3000,2559.9329,2566.0500,0.1985,0.9969,0.0000,-0.0778,0.0915,302.0154,13,468.2000,13,479.3000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2090.000,P,0.0000,0.0000,0.0000,0.0000,0,1473,1.6000,640,1.7500,2565.8000,2566.3000,2559.9329,2566.0500,0.2608,-0.0176,0.0002,-0.1029,0.4241,-6.7952,380,1.7500,10,1.8500,2536.0900,2586.0200,0.0000,133,
^SPX,2017-10-23,SPXW,2017-12-15,2095.000,C,0.0000,0.0000,0.0000,0.0000,0,90,463.7000,90,472.8000,2565.8000,2566.3000,2559.9329,2566.0500,0.1807,0.9985,0.0000,-0.0691,0.0476,303.3448,13,463.3000,13,474.4000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2095.000,P,0.0000,0.0000,0.0000,0.0000,0,1350,1.6500,730,1.8000,2565.8000,2566.3000,2559.9329,2566.0500,0.2593,-0.0182,0.0002,-0.1051,0.4355,-7.0101,260,1.8000,124,1.9000,2536.0900,2586.0200,0.0000,9,
^SPX,2017-10-23,SPXW,2017-12-15,2100.000,C,0.0000,0.0000,0.0000,0.0000,0,103,459.1000,90,467.8000,2565.8000,2566.3000,2559.9329,2566.0500,0.2021,0.9957,0.0001,-0.0843,0.1229,303.0078,13,458.3000,13,469.4000,2536.0900,2586.0200,0.0000,1,
^SPX,2017-10-23,SPXW,2017-12-15,2100.000,P,1.6300,1.6500,1.6300,1.6500,125,274,1.7000,340,1.8000,2565.8000,2566.3000,2559.9329,2566.0500,0.2572,-0.0185,0.0002,-0.1060,0.4429,-7.1478,639,1.8000,258,1.9500,2536.0900,2586.0200,1.6306,1418,
^SPX,2017-10-23,SPXW,2017-12-15,2105.000,C,0.0000,0.0000,0.0000,0.0000,0,90,453.8000,90,462.9000,2565.8000,2566.3000,2559.9329,2566.0500,0.1896,0.9972,0.0000,-0.0763,0.0851,304.2834,13,453.4000,13,464.5000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2105.000,P,0.0000,0.0000,0.0000,0.0000,0,222,1.7500,575,1.8500,2565.8000,2566.3000,2559.9329,2566.0500,0.2557,-0.0191,0.0002,-0.1081,0.4547,-7.3730,410,1.8500,9,1.9500,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2110.000,C,0.0000,0.0000,0.0000,0.0000,0,103,449.3000,90,457.9000,2565.8000,2566.3000,2559.9329,2566.0500,0.2070,0.9939,0.0001,-0.0937,0.1674,303.7772,13,448.4000,13,459.5000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2110.000,P,0.0000,0.0000,0.0000,0.0000,0,1376,1.7500,685,1.9000,2565.8000,2566.3000,2559.9329,2566.0500,0.2536,-0.0195,0.0002,-0.1091,0.4625,-7.5189,340,1.9000,9,2.0000,2536.0900,2586.0200,0.0000,97,
^SPX,2017-10-23,SPXW,2017-12-15,2115.000,C,0.0000,0.0000,0.0000,0.0000,0,90,443.9000,90,453.0000,2565.8000,2566.3000,2559.9329,2566.0500,0.1937,0.9959,0.0001,-0.0829,0.1183,305.2537,13,443.5000,13,454.6000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2115.000,P,0.0000,0.0000,0.0000,0.0000,0,494,1.8000,733,1.9500,2565.8000,2566.3000,2559.9329,2566.0500,0.2520,-0.0201,0.0002,-0.1111,0.4743,-7.7448,290,1.9500,122,2.0500,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2120.000,C,0.0000,0.0000,0.0000,0.0000,0,103,439.4000,90,448.0000,2565.8000,2566.3000,2559.9329,2566.0500,0.2072,0.9928,0.0001,-0.0993,0.1949,304.7922,13,438.6000,13,449.6000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2120.000,P,0.0000,0.0000,0.0000,0.0000,0,364,1.8500,290,1.9500,2565.8000,2566.3000,2559.9329,2566.0500,0.2499,-0.0205,0.0002,-0.1120,0.4822,-7.8953,250,2.0000,124,2.1000,2536.0900,2586.0200,0.0000,222,
^SPX,2017-10-23,SPXW,2017-12-15,2125.000,C,0.0000,0.0000,0.0000,0.0000,0,90,434.0000,90,443.1000,2565.8000,2566.3000,2559.9329,2566.0500,0.1957,0.9947,0.0001,-0.0890,0.1492,306.2383,13,433.6000,13,444.7000,2536.0900,2586.0200,0.0000,30,
^SPX,2017-10-23,SPXW,2017-12-15,2125.000,P,0.0000,0.0000,0.0000,0.0000,0,271,1.9000,370,2.0000,2565.8000,2566.3000,2559.9329,2566.0500,0.2482,-0.0211,0.0002,-0.1140,0.4942,-8.1273,622,2.0000,236,2.1500,2536.0900,2586.0200,0.0000,1226,
^SPX,2017-10-23,SPXW,2017-12-15,2130.000,C,0.0000,0.0000,0.0000,0.0000,0,103,429.5000,90,438.1000,2565.8000,2566.3000,2559.9329,2566.0500,0.2066,0.9917,0.0001,-0.1046,0.2218,305.8063,13,428.7000,13,439.7000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2130.000,P,0.0000,0.0000,0.0000,0.0000,0,110,1.9500,577,2.0500,2565.8000,2566.3000,2559.9329,2566.0500,0.2466,-0.0217,0.0002,-0.1160,0.5062,-8.3616,430,2.0500,256,2.2000,2536.0900,2586.0200,0.0000,83,
^SPX,2017-10-23,SPXW,2017-12-15,2135.000,C,0.0000,0.0000,0.0000,0.0000,0,90,424.1000,90,433.2000,2565.8000,2566.3000,2559.9329,2566.0500,0.1964,0.9935,0.0001,-0.0948,0.1787,307.2290,13,423.7000,13,434.8000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2135.000,P,0.0000,0.0000,0.0000,0.0000,0,1396,1.9500,626,2.1000,2565.8000,2566.3000,2559.9329,2566.0500,0.2444,-0.0221,0.0002,-0.1168,0.5145,-8.5207,420,2.1000,286,2.2500,2536.0900,2586.0200,0.0000,21,
^SPX,2017-10-23,SPXW,2017-12-15,2140.000,C,0.0000,0.0000,0.0000,0.0000,0,103,419.6000,90,428.2000,2565.8000,2566.3000,2559.9329,2566.0500,0.2055,0.9905,0.0001,-0.1098,0.2484,306.8167,13,418.8000,13,429.9000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2140.000,P,0.0000,0.0000,0.0000,0.0000,0,1373,2.0000,644,2.1500,2565.8000,2566.3000,2559.9329,2566.0500,0.2427,-0.0227,0.0002,-0.1188,0.5267,-8.7612,390,2.1500,306,2.3000,2536.0900,2586.0200,0.0000,272,
^SPX,2017-10-23,SPXW,2017-12-15,2145.000,C,0.0000,0.0000,0.0000,0.0000,0,90,414.2000,90,423.3000,2565.8000,2566.3000,2559.9329,2566.0500,0.1963,0.9923,0.0001,-0.1003,0.2074,308.2209,13,413.9000,13,424.9000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2145.000,P,0.0000,0.0000,0.0000,0.0000,0,729,2.0500,693,2.2000,2565.8000,2566.3000,2559.9329,2566.0500,0.2409,-0.0234,0.0002,-0.1206,0.5391,-9.0049,370,2.2000,316,2.3500,2536.0900,2586.0200,0.0000,30,
^SPX,2017-10-23,SPXW,2017-12-15,2150.000,C,0.0000,0.0000,0.0000,0.0000,0,103,409.7000,90,418.4000,2565.8000,2566.3000,2559.9329,2566.0500,0.2058,0.9888,0.0001,-0.1175,0.2872,307.6092,13,409.0000,13,420.0000,2536.0900,2586.0200,0.0000,39,
^SPX,2017-10-23,SPXW,2017-12-15,2150.000,P,0.0000,0.0000,0.0000,0.0000,0,475,2.1000,721,2.2500,2565.8000,2566.3000,2559.9329,2566.0500,0.2392,-0.0240,0.0002,-0.1225,0.5516,-9.2520,350,2.2500,8,2.3500,2536.0900,2586.0200,0.0000,1226,
^SPX,2017-10-23,SPXW,2017-12-15,2155.000,C,0.0000,0.0000,0.0000,0.0000,0,103,404.3000,90,413.4000,2565.8000,2566.3000,2559.9329,2566.0500,0.1955,0.9911,0.0001,-0.1056,0.2356,309.2107,13,404.0000,13,415.0000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2155.000,P,0.0000,0.0000,0.0000,0.0000,0,464,2.1500,719,2.3000,2565.8000,2566.3000,2559.9329,2566.0500,0.2374,-0.0247,0.0002,-0.1243,0.5642,-9.5025,360,2.3000,326,2.4500,2536.0900,2586.0200,0.0000,55,
^SPX,2017-10-23,SPXW,2017-12-15,2160.000,C,0.0000,0.0000,0.0000,0.0000,0,103,399.8000,90,408.5000,2565.8000,2566.3000,2559.9329,2566.0500,0.2039,0.9876,0.0002,-0.1222,0.3132,308.6093,13,399.1000,13,410.1000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2160.000,P,0.0000,0.0000,0.0000,0.0000,0,463,2.2000,717,2.3500,2565.8000,2566.3000,2559.9329,2566.0500,0.2355,-0.0253,0.0003,-0.1261,0.5767,-9.7531,370,2.3500,286,2.5000,2536.0900,2586.0200,0.0000,87,
^SPX,2017-10-23,SPXW,2017-12-15,2165.000,C,0.0000,0.0000,0.0000,0.0000,0,103,394.4000,90,403.5000,2565.8000,2566.3000,2559.9329,2566.0500,0.1943,0.9898,0.0001,-0.1106,0.2637,310.1931,13,394.1000,13,405.1000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2165.000,P,0.0000,0.0000,0.0000,0.0000,0,463,2.2500,716,2.4000,2565.8000,2566.3000,2559.9329,2566.0500,0.2337,-0.0260,0.0003,-0.1279,0.5894,-10.0096,370,2.4000,255,2.5500,2536.0900,2586.0200,0.0000,21,
^SPX,2017-10-23,SPXW,2017-12-15,2170.000,C,0.0000,0.0000,0.0000,0.0000,0,103,390.0000,90,398.6000,2565.8000,2566.3000,2559.9329,2566.0500,0.2031,0.9859,0.0002,-0.1293,0.3509,309.3929,13,389.2000,13,400.2000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2170.000,P,0.0000,0.0000,0.0000,0.0000,0,483,2.3000,704,2.4500,2565.8000,2566.3000,2559.9329,2566.0500,0.2318,-0.0267,0.0003,-0.1296,0.6025,-10.2750,542,2.4500,224,2.6000,2536.0900,2586.0200,0.0000,219,
^SPX,2017-10-23,SPXW,2017-12-15,2175.000,C,0.0000,0.0000,0.0000,0.0000,0,103,384.6000,90,393.7000,2565.8000,2566.3000,2559.9329,2566.0500,0.1959,0.9875,0.0002,-0.1209,0.3166,310.7316,13,384.3000,13,395.2000,2536.0900,2586.0200,0.0000,3,
^SPX,2017-10-23,SPXW,2017-12-15,2175.000,P,0.0000,0.0000,0.0000,0.0000,0,444,2.3500,682,2.5000,2565.8000,2566.3000,2559.9329,2566.0500,0.2299,-0.0274,0.0003,-0.1313,0.6153,-10.5350,550,2.5000,212,2.6500,2536.0900,2586.0200,0.0000,1368,
^SPX,2017-10-23,SPXW,2017-12-15,2180.000,C,0.0000,0.0000,0.0000,0.0000,0,103,380.1000,90,388.7000,2565.8000,2566.3000,2559.9329,2566.0500,0.2005,0.9846,0.0002,-0.1336,0.3771,310.3739,13,379.4000,13,390.3000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2180.000,P,0.0000,0.0000,0.0000,0.0000,0,725,2.4000,570,2.5500,2565.8000,2566.3000,2559.9329,2566.0500,0.2281,-0.0281,0.0003,-0.1330,0.6289,-10.8122,230,2.6000,110,2.7000,2536.0900,2586.0200,0.0000,241,
^SPX,2017-10-23,SPXW,2017-12-15,2185.000,C,0.0000,0.0000,0.0000,0.0000,0,103,374.7000,90,383.8000,2565.8000,2566.3000,2559.9329,2566.0500,0.1937,0.9862,0.0002,-0.1254,0.3438,311.7033,5,378.8000,4,381.5000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2185.000,P,0.0000,0.0000,0.0000,0.0000,0,86,2.5000,401,2.6000,2565.8000,2566.3000,2559.9329,2566.0500,0.2265,-0.0290,0.0003,-0.1357,0.6460,-11.1664,270,2.6500,8,2.7500,2536.0900,2586.0200,0.0000,124,
^SPX,2017-10-23,SPXW,2017-12-15,2190.000,C,0.0000,0.0000,0.0000,0.0000,0,95,374.9000,94,376.5000,2565.8000,2566.3000,2559.9329,2566.0500,0.2211,0.9721,0.0003,-0.1921,0.6255,306.9643,1,373.0000,1,378.1000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2190.000,P,0.0000,0.0000,0.0000,0.0000,0,250,2.5500,311,2.6500,2565.8000,2566.3000,2559.9329,2566.0500,0.2246,-0.0298,0.0003,-0.1373,0.6595,-11.4454,360,2.7000,285,2.8500,2536.0900,2586.0200,0.0000,103,
^SPX,2017-10-23,SPXW,2017-12-15,2195.000,C,0.0000,0.0000,0.0000,0.0000,0,94,370.0000,95,371.5000,2565.8000,2566.3000,2559.9329,2566.0500,0.2191,0.9714,0.0003,-0.1936,0.6380,307.4337,1,368.1000,1,373.2000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2195.000,P,0.0000,0.0000,0.0000,0.0000,0,310,2.6000,260,2.7000,2565.8000,2566.3000,2559.9329,2566.0500,0.2226,-0.0305,0.0003,-0.1389,0.6731,-11.7290,505,2.7500,113,2.9000,2536.0900,2586.0200,0.0000,12,
^SPX,2017-10-23,SPXW,2017-12-15,2200.000,C,0.0000,0.0000,0.0000,0.0000,0,94,365.0000,95,366.6000,2565.8000,2566.3000,2559.9329,2566.0500,0.2171,0.9707,0.0003,-0.1950,0.6506,307.8985,1,363.0000,1,368.2000,2536.0900,2586.0200,0.0000,19,
^SPX,2017-10-23,SPXW,2017-12-15,2200.000,P,2.3300,2.5000,2.3300,2.5000,6,400,2.6500,612,2.8000,2565.8000,2566.3000,2559.9329,2566.0500,0.2209,-0.0315,0.0003,-0.1414,0.6906,-12.0978,230,2.8500,9,2.9500,2536.0900,2586.0200,2.3867,1327,
^SPX,2017-10-23,SPXW,2017-12-15,2205.000,C,0.0000,0.0000,0.0000,0.0000,0,94,360.1000,95,361.7000,2565.8000,2566.3000,2559.9329,2566.0500,0.2157,0.9696,0.0003,-0.1985,0.6713,308.1924,5,359.2000,4,361.7000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2205.000,P,0.0000,0.0000,0.0000,0.0000,0,688,2.7000,390,2.8500,2565.8000,2566.3000,2559.9329,2566.0500,0.2189,-0.0322,0.0003,-0.1429,0.7045,-12.3915,320,2.9000,769,3.1000,2536.0900,2586.0200,0.0000,45,
^SPX,2017-10-23,SPXW,2017-12-15,2210.000,C,0.0000,0.0000,0.0000,0.0000,0,94,355.2000,95,356.8000,2565.8000,2566.3000,2559.9329,2566.0500,0.2143,0.9685,0.0003,-0.2017,0.6916,308.4891,5,354.2000,4,356.8000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2210.000,P,0.0000,0.0000,0.0000,0.0000,0,265,2.8000,290,2.9000,2565.8000,2566.3000,2559.9329,2566.0500,0.2172,-0.0332,0.0003,-0.1454,0.7224,-12.7710,491,2.9500,111,3.1000,2536.0900,2586.0200,0.0000,122,
^SPX,2017-10-23,SPXW,2017-12-15,2215.000,C,0.0000,0.0000,0.0000,0.0000,0,94,350.3000,95,351.8000,2565.8000,2566.3000,2559.9329,2566.0500,0.2123,0.9677,0.0003,-0.2032,0.7052,308.9301,1,349.0000,1,352.9000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2215.000,P,0.0000,0.0000,0.0000,0.0000,0,345,2.8500,60,2.9500,2565.8000,2566.3000,2559.9329,2566.0500,0.2151,-0.0340,0.0004,-0.1468,0.7366,-13.0755,582,3.0000,354,3.2000,2536.0900,2586.0200,0.0000,34,
^SPX,2017-10-23,SPXW,2017-12-15,2220.000,C,0.0000,0.0000,0.0000,0.0000,0,94,345.4000,95,346.9000,2565.8000,2566.3000,2559.9329,2566.0500,0.2108,0.9666,0.0004,-0.2064,0.7258,309.2149,1,343.5000,1,348.6000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2220.000,P,2.5700,2.5700,2.5700,2.5700,2,75,2.9500,1461,3.1000,2565.8000,2566.3000,2559.9329,2566.0500,0.2140,-0.0355,0.0004,-0.1511,0.7621,-13.6280,493,3.1000,544,3.3000,2536.0900,2586.0200,2.5700,720,
^SPX,2017-10-23,SPXW,2017-12-15,2225.000,C,0.0000,0.0000,0.0000,0.0000,0,94,340.4000,95,342.0000,2565.8000,2566.3000,2559.9329,2566.0500,0.2087,0.9658,0.0004,-0.2077,0.7398,309.6409,1,338.4000,1,343.7000,2536.0900,2586.0200,0.0000,40,
^SPX,2017-10-23,SPXW,2017-12-15,2225.000,P,0.0000,0.0000,0.0000,0.0000,0,315,3.0000,160,3.1000,2565.8000,2566.3000,2559.9329,2566.0500,0.2116,-0.0361,0.0004,-0.1515,0.7732,-13.8673,260,3.2000,752,3.4000,2536.0900,2586.0200,0.0000,1331,
^SPX,2017-10-23,SPXW,2017-12-15,2230.000,C,0.0000,0.0000,0.0000,0.0000,0,94,335.5000,95,337.1000,2565.8000,2566.3000,2559.9329,2566.0500,0.2071,0.9646,0.0004,-0.2109,0.7609,309.9095,1,334.0000,1,338.4000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2230.000,P,0.0000,0.0000,0.0000,0.0000,0,1665,3.0000,390,3.2000,2565.8000,2566.3000,2559.9329,2566.0500,0.2095,-0.0370,0.0004,-0.1529,0.7884,-14.1975,698,3.2000,107,3.4000,2536.0900,2586.0200,0.0000,201,
^SPX,2017-10-23,SPXW,2017-12-15,2235.000,C,0.0000,0.0000,0.0000,0.0000,0,94,330.6000,95,332.2000,2565.8000,2566.3000,2559.9329,2566.0500,0.2055,0.9634,0.0004,-0.2138,0.7819,310.1788,1,329.4000,1,333.2000,2536.0900,2586.0200,0.0000,61,
^SPX,2017-10-23,SPXW,2017-12-15,2235.000,P,0.0000,0.0000,0.0000,0.0000,0,1367,3.1000,1310,3.3000,2565.8000,2566.3000,2559.9329,2566.0500,0.2079,-0.0382,0.0004,-0.1559,0.8102,-14.6784,562,3.3000,270,3.5000,2536.0900,2586.0200,0.0000,780,
^SPX,2017-10-23,SPXW,2017-12-15,2240.000,C,0.0000,0.0000,0.0000,0.0000,0,94,325.7000,95,327.3000,2565.8000,2566.3000,2559.9329,2566.0500,0.2039,0.9622,0.0004,-0.2169,0.8038,310.4207,1,323.6000,1,329.2000,2536.0900,2586.0200,0.0000,1,
^SPX,2017-10-23,SPXW,2017-12-15,2240.000,P,2.7500,2.7500,2.7500,2.7500,3,1248,3.2000,1421,3.4000,2565.8000,2566.3000,2559.9329,2566.0500,0.2064,-0.0395,0.0004,-0.1589,0.8326,-15.1774,555,3.4000,313,3.6000,2536.0900,2586.0200,2.7500,264,
^SPX,2017-10-23,SPXW,2017-12-15,2245.000,C,0.0000,0.0000,0.0000,0.0000,0,94,320.8000,95,322.4000,2565.8000,2566.3000,2559.9329,2566.0500,0.2023,0.9609,0.0004,-0.2198,0.8253,310.6704,1,319.3000,1,323.7000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2245.000,P,0.0000,0.0000,0.0000,0.0000,0,355,3.3000,60,3.4000,2565.8000,2566.3000,2559.9329,2566.0500,0.2041,-0.0404,0.0004,-0.1601,0.8478,-15.5158,563,3.5000,404,3.7000,2536.0900,2586.0200,0.0000,11,
^SPX,2017-10-23,SPXW,2017-12-15,2250.000,C,0.0000,0.0000,0.0000,0.0000,0,94,315.9000,95,317.4000,2565.8000,2566.3000,2559.9329,2566.0500,0.2000,0.9600,0.0004,-0.2209,0.8402,311.0660,14,310.7000,14,321.4000,2536.0900,2586.0200,0.0000,102,
^SPX,2017-10-23,SPXW,2017-12-15,2250.000,P,3.4000,3.4000,3.4000,3.4000,3,260,3.4000,240,3.5000,2565.8000,2566.3000,2559.9329,2566.0500,0.2025,-0.0418,0.0005,-0.1630,0.8708,-16.0350,497,3.6000,434,3.8000,2536.0900,2586.0200,3.4000,1028,
^SPX,2017-10-23,SPXW,2017-12-15,2255.000,C,0.0000,0.0000,0.0000,0.0000,0,94,311.0000,95,312.5000,2565.8000,2566.3000,2559.9329,2566.0500,0.1983,0.9587,0.0005,-0.2238,0.8623,311.2944,1,309.5000,1,313.9000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2255.000,P,0.0000,0.0000,0.0000,0.0000,0,1669,3.4000,300,3.6000,2565.8000,2566.3000,2559.9329,2566.0500,0.2003,-0.0427,0.0005,-0.1641,0.8867,-16.3940,439,3.7000,494,3.9000,2536.0900,2586.0200,0.0000,10,
^SPX,2017-10-23,SPXW,2017-12-15,2260.000,C,0.0000,0.0000,0.0000,0.0000,0,94,306.1000,95,307.6000,2565.8000,2566.3000,2559.9329,2566.0500,0.1966,0.9574,0.0005,-0.2265,0.8846,311.5146,5,305.2000,4,307.8000,2536.0900,2586.0200,0.0000,51,
^SPX,2017-10-23,SPXW,2017-12-15,2260.000,P,3.0500,3.0500,3.0500,3.0500,3,1612,3.5000,339,3.7000,2565.8000,2566.3000,2559.9329,2566.0500,0.1985,-0.0441,0.0005,-0.1669,0.9099,-16.9248,397,3.8000,454,4.0000,2536.0900,2586.0200,3.0500,157,
^SPX,2017-10-23,SPXW,2017-12-15,2265.000,C,0.0000,0.0000,0.0000,0.0000,0,94,301.2000,95,302.8000,2565.8000,2566.3000,2559.9329,2566.0500,0.1953,0.9556,0.0005,-0.2309,0.9142,311.5596,5,300.4000,4,302.9000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-15,2265.000,P,0.0000,0.0000,0.0000,0.0000,0,1580,3.6000,369,3.8000,2565.8000,2566.3000,2559.9329,2566.0500,0.1968,-0.0455,0.0005,-0.1696,0.9331,-17.4584,403,3.9000,444,4.1000,2536.0900,2586.0200,0.0000,104,
^SPX,2017-10-23,SPXW,2017-12-15,2270.000,C,0.0000,0.0000,0.0000,0.0000,0,94,296.3000,95,297.9000,2565.8000,2566.3000,2559.9329,2566.0500,0.1935,0.9543,0.0005,-0.2335,0.9369,311.7616,1,294.9000,1,299.4000,2536.0900,2586.0200,0.0000,1,
^SPX,2017-10-23,SPXW,2017-12-15,2270.000,P,0.0000,0.0000,0.0000,0.0000,0,1497,3.7000,359,3.9000,2565.8000,2566.3000,2559.9329,2566.0500,0.1950,-0.0469,0.0005,-0.1723,0.9569,-18.0135,402,4.0000,434,4.2000,2536.0900,2586.0200,0.0000,814,
^SPX,2017-10-23,SPXW,2017-12-15,2275.000,C,0.0000,0.0000,0.0000,0.0000,0,94,291.5000,95,293.0000,2565.8000,2566.3000,2559.9329,2566.0500,0.1921,0.9524,0.0005,-0.2378,0.9668,311.7881,1,290.1000,1,294.4000,2536.0900,2586.0200,0.0000,38,
^SPX,2017-10-23,SPXW,2017-12-15,2275.000,P,3.4500,3.4500,3.4500,3.4500,20,1523,3.8000,379,4.0000,2565.8000,2566.3000,2559.9329,2566.0500,0.1932,-0.0484,0.0005,-0.1749,0.9807,-18.5722,510,4.1000,352,4.3000,2536.0900,2586.0200,3.4500,646,
